linkID,year,season,r_dateTime_nz,Heat Pump or Heating,Hot water,Lighting,Other,Oven,Total
rf_06,2015,Winter,2015-07-09T00:00:00Z,,2006.01833333333,44.319,766.219,0,2816.55633333333
rf_06,2015,Winter,2015-07-09T04:00:00Z,,1865.40233333333,597.627666666667,296.488333333333,0,2759.51833333333
rf_06,2015,Winter,2015-07-09T04:30:00Z,,2026.80466666667,138.270666666667,233.068666666663,0,2398.144
rf_06,2015,Winter,2015-07-09T05:00:00Z,,2013.69033333333,0,350.01833333334,0,2363.70866666667
rf_06,2015,Winter,2015-07-09T05:30:00Z,,2002.10233333333,2.405,226.682,0,2231.18933333333
rf_06,2015,Winter,2015-07-09T06:00:00Z,,1982.517,384.427666666667,1404.279,103.026333333333,3874.25
rf_06,2015,Winter,2015-07-09T06:30:00Z,,567.328,432.216,1136.10666666667,655.092,2790.74266666667
rf_06,2015,Winter,2015-07-09T07:00:00Z,,0,423.21,419.659,0,842.869
rf_06,2015,Winter,2015-07-09T09:30:00Z,,0,331.675,489.955666666666,0,821.630666666666
rf_06,2015,Winter,2015-07-09T22:30:00Z,,1020.09533333333,585.567666666667,475.40566666667,28.6213333333333,2109.69
rf_06,2015,Winter,2015-07-09T23:00:00Z,,2022.144,303.540333333333,333.65133333333,185.140666666667,2844.47633333333
rf_06,2015,Winter,2015-07-09T23:30:00Z,,2018.264,0,275.10366666667,0,2293.36766666667
rf_06,2015,Winter,2015-07-10T00:00:00Z,,2004.173,0,277.961,0,2282.134
rf_06,2015,Winter,2015-07-10T00:30:00Z,,1085.12733333333,0,294.73666666667,0,1379.864
rf_06,2015,Winter,2015-07-10T05:00:00Z,,0,153.697666666667,416.375,0,570.072666666667
rf_06,2015,Winter,2015-07-12T22:30:00Z,,1747.68866666667,35.5513333333333,,,4698.07966666667
rf_06,2015,Winter,2015-07-13T22:00:00Z,,1985.78066666667,62.19,610.118333333327,410.790333333333,3068.87933333333
rf_06,2015,Winter,2015-07-13T22:30:00Z,,1966.59766666667,43.7603333333334,,,4901.18
rf_06,2015,Winter,2015-07-13T23:00:00Z,,1993.63,41.748,1301.82733333333,0,3337.20533333333
rf_06,2015,Winter,2015-07-14T05:30:00Z,,1330.574,33.9123333333333,556.100999999997,0,1920.58733333333
rf_06,2015,Winter,2015-07-14T08:00:00Z,,0,30.057,357.969333333333,0,388.026333333333
rf_06,2015,Winter,2015-07-14T08:30:00Z,,0,66.8703333333333,293.769333333334,0,360.639666666667
rf_06,2015,Winter,2015-07-15T06:00:00Z,,0,377.034,371.655666666667,0,748.689666666667
rf_06,2015,Winter,2015-07-15T07:00:00Z,,853.943333333333,464.594666666667,1006.29933333333,0,2324.83733333333
rf_06,2015,Winter,2015-07-19T22:30:00Z,,0,0,422.163333333333,0,422.163333333333
rf_06,2015,Winter,2015-07-20T07:30:00Z,,26.8973333333333,601.36,1066.34866666666,488.860333333333,2183.46633333333
rf_06,2015,Winter,2015-07-20T20:30:00Z,,598.930666666667,0,373.936333333333,0,972.867
rf_06,2015,Winter,2015-07-20T21:00:00Z,,0,0,422.973333333333,0,422.973333333333
rf_06,2015,Winter,2015-07-22T08:00:00Z,,0,694.676,460.619,0,1155.295
rf_06,2015,Winter,2015-07-22T21:30:00Z,,2007.04166666667,0,386.91366666666,0,2393.95533333333
rf_06,2015,Winter,2015-07-23T19:30:00Z,,892.927666666667,28.621,290.860000000003,0,1212.40866666667
rf_06,2015,Winter,2015-07-23T21:30:00Z,,0,28.67,444.368333333333,0,473.038333333333
rf_06,2015,Winter,2015-07-30T06:00:00Z,,0,314.129333333333,449.653666666667,0,763.783
rf_06,2015,Winter,2015-07-30T06:30:00Z,,0,263.714666666667,334.509333333333,0,598.224
rf_06,2015,Winter,2015-07-30T19:30:00Z,,0,0,234.431,0,234.431
rf_06,2015,Winter,2015-07-30T20:30:00Z,,0,0,386.407,0,386.407
rf_06,2015,Winter,2015-07-30T21:00:00Z,,0,0,181.993,0,181.993
rf_06,2015,Winter,2015-08-09T20:00:00Z,,1147.47566666667,0,354.42333333333,0,1501.899
rf_06,2015,Winter,2015-08-13T21:30:00Z,,0,0,513.744,0,513.744
rf_07,2015,Winter,2015-06-05T05:30:00Z,,,,740.897333333337,456.720333333333,1197.61766666667
rf_07,2015,Winter,2015-06-08T05:30:00Z,,,,2161.80033333334,1533.173,3694.97333333334
